code,corpname,title,link,description,pubDate
013650,데코,"아성다이소,&apos;택배∙포장용품 기획전&apos; 진행",https://www.lcnews.co.kr/news/articleView.html?idxno=58612,"&apos;택배 <b>데코</b> 스티커&apos;는 &apos;개봉주의, FRAGILE&apos; 등 문구와 귀여운 토끼 캐릭터를 결합한 스티커로 힙한 느낌과 재미를 더할 수 있다. &apos;룰루랄라 박스테이프&apos;는 투명테이프 위에 &apos;룰루랄라&apos; 문구가 퍼플 또는 옐로우 컬러로 프린팅... ",2023-08-22 12:04:00
013650,데코,"아성다이소, 시각적인 재미까지 &apos;택배?포장용품 기획전&apos; 진행",http://www.100ssd.co.kr/news/articleView.html?idxno=101687,"&apos;택배 <b>데코</b> 스티커&apos;는 &apos;개봉주의, FRAGILE&apos; 등 문구와 귀여운 토끼 캐릭터를 결합한 스티커로 힙한 느낌과 재미를 더할 수 있다. &apos;룰루랄라 박스테이프&apos;는 투명테이프 위에 &apos;룰루랄라&apos; 문구가 퍼플 또는 옐로우 컬러로 프린팅... ",2023-08-22 11:46:00
013650,데코,아성다이소 &apos;택배·포장용품 기획전&apos;서 70여종 상품 선봬,https://daily.hankooki.com/news/articleView.html?idxno=991174,"이 밖에 택배 <b>데코</b> 스티커, 룰루랄라 박스테이프 등 받는 사람에게 언박싱 재미를 더해줄 상품들도 마련했다. 아성다이소 관계자는 &quot;기존의 택배용품은 기능에만 치중해 단조로운 컬러로 구성된 경우가 많았는데... ",2023-08-22 11:22:00
013650,데코,"아성다이소, &apos;택배·포장용품 기획전&apos; 진행",http://www.rpm9.com/news/article.html?id=20230822090003,"&apos;택배 <b>데코</b> 스티커&apos;는 &apos;개봉주의, FRAGILE&apos; 등 문구와 귀여운 토끼 캐릭터를 결합한 스티커로 힙한 느낌과 재미를 더할 수 있다. &apos;룰루랄라 박스테이프&apos;는 투명테이프 위에 &apos;룰루랄라&apos; 문구가 퍼플 또는 옐로우 컬러로 프린팅... ",2023-08-22 11:22:00
013650,데코,"다이소, &quot;특징 없는 택배는 가라&quot;… 포장도 개성시대",http://www.thevaluenews.co.kr/news/view.php?idx=177866,"이 밖에 받는 사람에게 언박싱의 재미를 더해 줄 상품들도 마련했다. ’택배 <b>데코</b> 스티커’는 ‘개봉주의, FRAGILE’ 등 문구와 토끼 캐릭터를 결합한 스티커로 만들어 졌다. ‘룰루랄라 박스테이프’는 투명테이프 위에... ",2023-08-22 11:20:00
013650,데코,&quot;재미있는 택배생활&quot;… 아성다이소 &apos;택배·포장용품 기획전&apos; 진행,https://www.newscj.com/news/articleView.html?idxno=3056086,"&apos;택배 <b>데코</b> 스티커&apos;는 &apos;개봉주의, FRAGILE&apos; 등 문구와 토끼 캐릭터가 결합된 스티커가 어우러졌다. &apos;룰루랄라 박스테이프&apos;는 투명테이프 위에 &apos;룰루랄라&apos; 문구가 퍼플 또는 옐로우 컬러로 프린팅된 테이프다. 아성다이소... ",2023-08-22 11:20:00
013650,데코,택배상자도 화려하게...다이소 &apos;택배·포장용품 기획전&apos;,https://www.nbntv.kr/news/articleView.html?idxno=76505,"택배 <b>데코</b> 스티커, 룰루랄라 박스테이프 등 받는 사람에게 언박싱 재미를 더해줄 상품들도 마련했다. 아성다이소 관계자는 &quot;기존의 택배용품은 기능에만 치중해 단조로운 컬러로 구성된 경우가 많았는데, 고객들이 보다... ",2023-08-22 11:20:00
013650,데코,"이마트, 추석 한우 선물세트 가격 인하…위메프 &apos;W프라임&apos;, 론칭 이후 주문 3...",http://www.sisaon.co.kr/news/articleView.html?idxno=153110,"이 밖에 &apos;택배 <b>데코</b> 스티커&apos; 등 받는 사람에게 언박싱의 재미를 더해 줄 상품들도 마련했다. 쿠팡, 건강관리 상품 최대 70% 할인 쿠팡이 오는 27일까지 건강·의료용품을 최대 70% 할인하는 기획전을 진행한다. 이번... ",2023-08-22 11:18:00
013650,데코,"㈜아성다이소, &apos;택배∙포장용품 기획전&apos; 진행",http://www.newsworker.co.kr/news/articleView.html?idxno=217469,"이 밖에, 받는 사람에게 언박싱의 재미를 더해 줄 &apos;택배 <b>데코</b> 스티커&apos;, &apos;룰루랄라 박스테이프&apos; 등의 상품들도 마련했다. ㈜아성다이소 관계자는 &quot;기존의 택배용품은 기능에만 치중해 단조로운 컬러로 구성된 경우가 많은데... ",2023-08-22 11:10:00
013650,데코,"아성다이소, &apos;택배·포장용품 기획전&apos; 진행",https://www.cstimes.com/news/articleView.html?idxno=557202,"이외에도 손잡이 접착형 봉투, 종이 완충재 등 택배보호용품과 받는 사람에게 언박싱의 재미를 더해 줄 택배<b>데코</b> 스티커, 룰루랄라 박스테이프 등도 만나볼 수 있다. 아성다이소 관계자는 &quot;이번 기획적은 기능에만 치중하지... ",2023-08-22 11:10:00
013650,데코,"&quot;비대면거래 증가 대응&quot; 아성다이소, &apos;택배·포장용품 기획전&apos; 진행",https://www.asiatoday.co.kr/view.php?key=20230822010010980,택배 보호용품은 △손잡이 접착형 봉투 △종이 완충재 △접이식 크라프트 포장박스 등이 있다.이 밖에 △택배 <b>데코</b> 스티커 △룰루랄라 박스테이프 등을 준비했다. 이수일,2023-08-22 11:08:00
013650,데코,[신상NEWS] 돌체구스토 ‘지니오S 쉐어 모카’‧팔도 ‘카페 진정성 로얄밀크...,https://www.news2day.co.kr/article/20230822500105,"세련된 모카색 바디에 은은한 핑크 골드 색상이 터치 패드 및 받침대에 적용돼 고급스러운 감성을 선사하며 홈 <b>데코</b>를 위한 포인트가 되어주는 제품이다. 돌체구스토는 ‘지니오S 쉐어 모카’ 출시를 기념해, 스타벅스... ",2023-08-22 11:08:00
013650,데코,"아성다이소, 재미있는 택배생활…&apos;택배·포장용품 기획전&apos; 진행",https://www.econovill.com/news/articleView.html?idxno=622951,"&apos;택배 <b>데코</b> 스티커&apos;는 &apos;개봉주의, FRAGILE&apos; 등 문구와 귀여운 토끼 캐릭터를 결합한 스티커로 힙한 느낌과 재미를 더할 수 있다. &apos;룰루랄라 박스테이프&apos;는 투명테이프 위에 &apos;룰루랄라&apos; 문구가 퍼플 또는 옐로우 컬러로 프린팅... ",2023-08-22 10:52:00
013650,데코,"[오늘의 커피] 감성커피, 대용량 보틀 음료 리뉴얼 출시 外 배스킨라빈스, 컴...",https://www.newscj.com/news/articleView.html?idxno=3056064,흔하지 않으면서도 세련된 모카색 바디에 은은한 핑크 골드 색상이 터치 패드 및 받침대에 적용돼 고급스러운 감성을 선사하며 홈 <b>데코</b>를 위한 포인트가 되는 제품이다. 돌체구스토는 지니오S 쉐어 모카 출시를 기념해... ,2023-08-22 10:44:00
013650,데코,"㈜아성다이소, 택배-포장용품 기획전 진행",http://www.wsobi.com/news/articleView.html?idxno=211555,"이밖에 &apos;택배 <b>데코</b> 스티커&apos;는 &apos;개봉주의, FRAGILE&apos; 등 문구와 토끼 캐릭터를 결합한 스티커로 힙한 느낌과 재미를 더할 수 있다. &apos;룰루랄라 박스테이프&apos;는 투명테이프 위에 &apos;룰루랄라&apos; 문구가 퍼플 또는 옐로우 컬러로 프린팅... ",2023-08-22 10:40:00
013650,데코,"아성다이소, &apos;택배포장용품 기획전&apos; 진행...실용성에 시각적 재미도 더해",http://www.consumernews.co.kr/news/articleView.html?idxno=686232,"&apos;택배 <b>데코</b> 스티커&apos;는 &apos;개봉주의, FRAGILE&apos; 등 문구와 귀여운 토끼 캐릭터를 결합한 스티커로 힙한 느낌과 재미를 더할 수 있다. &apos;룰루랄라 박스테이프&apos;는 투명테이프 위에 &apos;룰루랄라&apos; 문구가 퍼플 또는 옐로우 컬러로 프린팅... ",2023-08-22 10:34:00
013650,데코,"㈜아성다이소, 재미있는 택배생활! &apos;택배∙포장용품 기획전&apos; 진행",http://www.sisacast.kr/news/articleView.html?idxno=44256,"&apos;택배 <b>데코</b> 스티커&apos;는 &apos;개봉주의, FRAGILE&apos; 등 문구와 귀여운 토끼 캐릭터를 결합한 스티커로 힙한 느낌과 재미를 더할 수 있다. &apos;룰루랄라 박스테이프&apos;는 투명테이프 위에 &apos;룰루랄라&apos; 문구가 퍼플 또는 옐로우 컬러로 프린팅... ",2023-08-22 10:32:00
013650,데코,"다이소, &apos;택배 포장용품 기획전&apos; 진행",https://www.megaeconomy.co.kr/news/newsview.php?ncode=1065576391984000,"이 밖에, 받는 사람에게 언박싱의 재미를 더해 줄 상품들도 마련했다. ’택배 <b>데코</b> 스티커’는 ‘개봉주의, FRAGILE’ 등 문구와 귀여운 토끼 캐릭터를 결합한 스티커로 힙한 느낌과 재미를 더할 수 있다. ‘룰루랄라... ",2023-08-22 10:30:00
013650,데코,"아성다이소, ‘택배·포장용품 기획전’ 진행",https://www.cnbnews.com/news/article.html?no=615924,"이 밖에, 받는 사람에게 언박싱의 재미를 더해 줄 상품들도 마련했다. ’택배 <b>데코</b> 스티커’는 ‘개봉주의, FRAGILE’ 등 문구와 귀여운 토끼 캐릭터를 결합한 스티커다. ‘룰루랄라 박스테이프’는 투명테이프 위에... ",2023-08-22 10:30:00
013650,데코,"아성다이소, ‘택배·포장용품 기획전’ 진행",https://weekly.cnbnews.com/news/article.html?no=153195,"이 밖에 ‘택배 <b>데코</b> 스티커’는 ‘개봉주의, FRAGILE(깨지기 쉬운)’ 등 문구와 토끼 캐릭터를 결합한 스티커이고, ‘룰루랄라 박스테이프’는 투명테이프 위에 ‘룰루랄라’ 문구가 퍼플 또는 옐로우 컬러로 프린팅 된... ",2023-08-22 10:30:00
013650,데코,"네스카페 돌체구스토, ‘지니오S 쉐어 모카’ 출시",https://cooknchefnews.com/news/view/1065575928228099,흔하지 않으면서도 세련된 모카색 바디에 은은한 핑크 골드 색상이 터치 패드 및 받침대에 적용돼 고급스러운 감성을 선사하며 홈 <b>데코</b>를 위한 포인트가 되어주는 제품이다. 돌체구스토는 ‘지니오S 쉐어 모카’ 출시를... ,2023-08-22 10:26:00
013650,데코,"아성다이소, &apos;택배 포장용품 기획전&apos; 진행",http://www.gvalley.co.kr/news/articleView.html?idxno=611639,"&apos;택배 <b>데코</b> 스티커&apos;는 &apos;개봉주의, FRAGILE&apos; 등 문구와 귀여운 토끼 캐릭터를 결합한 스티커로 힙한 느낌과 재미를 더할 수 있다. &apos;룰루랄라 박스테이프&apos;는 투명테이프 위에 &apos;룰루랄라&apos; 문구가 퍼플 또는 옐로우 컬러로 프린팅... ",2023-08-22 10:26:00
013650,데코,"다이소, 택배·포장용품 기획전...총 70종 상품 구성",https://www.ngetnews.com/news/articleView.html?idxno=422636,"&apos;택배 <b>데코</b> 스티커&apos;는 &apos;개봉주의, 깨지기쉬운(FRAGILE)&apos; 등 문구와 귀여운 토끼 캐릭터를 결합한 스티커로 힙한 느낌과 재미를 제공한다. &apos;룰루랄라 박스테이프&apos;는 투명테이프 위에 &apos;룰루랄라&apos; 문구가 퍼플 또는 옐로우 컬러로... ",2023-08-22 10:14:00
013650,데코,"다이소, &apos;택배·포장용품 기획전&apos; 진행",https://www.onews.tv/news/articleView.html?idxno=177836,"아성다이소 &apos;택배 <b>데코</b> 스티커&apos; (제공=아성다이소) ©열린뉴스통신ONA 이 밖에 받는 사람에게 언박싱의 재미를 더해 줄 상품들도 마련했다. &apos;택배 <b>데코</b> 스티커&apos;는 &apos;개봉주의, FRAGILE&apos; 등 문구와 귀여운 토끼 캐릭터를 결합한... ",2023-08-22 10:00:00
013650,데코,"네스카페 돌체구스토, ‘지니오S 쉐어 모카’ 출시",https://www.wikitree.co.kr/articles/880054,흔하지 않으면서도 세련된 모카색 바디에 은은한 핑크 골드 색상이 터치 패드 및 받침대에 적용돼 고급스러운 감성을 선사하며 홈 <b>데코</b>를 위한 포인트가 되어주는 제품이다. 돌체구스토는 ‘지니오S 쉐어 모카’ 출시를... ,2023-08-22 09:38:00
